filename,Width_in,Height_in,Confidence
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.1726,0.9084
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.2157,0.9063
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3883,0.1726,0.8999
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.1726,0.8892
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1294,0.8787
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.1726,0.8573
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.2589,0.1294,0.8565
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.2157,0.8564
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.1726,0.8564
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.1726,0.8549
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.2589,0.1726,0.8545
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1726,0.8436
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1294,0.8405
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1294,0.8284
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.0863,0.8256
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1294,0.8169
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3883,0.1726,0.8096
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.2589,0.1294,0.7999
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1726,0.7715
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.2589,0.1294,0.7555
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1294,0.7283
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.2589,0.1294,0.7095
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.302,0.1726,0.6321
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.2589,0.1294,0.6297
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.3452,0.1726,0.6106
251015_020545_0000434650_CAM1_OK_bmp.rf.d63b878e994b52fa5178d8b613aa6350.jpg,0.1726,0.1294,0.5079
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.9406
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.2157,0.9252
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.9145
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.9061
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3883,0.2157,0.9017
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3883,0.1726,0.8931
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.8841
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1726,0.8787
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.8748
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1294,0.873
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.2157,0.8722
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.8711
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.1726,0.8649
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1726,0.8621
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1294,0.851
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.2157,0.849
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1294,0.8349
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1294,0.8345
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1294,0.8237
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1294,0.8172
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1294,0.8116
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3452,0.2157,0.807
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1726,0.7747
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1294,0.7623
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1726,0.7522
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1294,0.7073
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.302,0.1726,0.6047
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.3883,0.1726,0.5853
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.2589,0.1294,0.5678
251015_020251_0000434159_CAM1_OK_bmp.rf.60adaea8e3435312c9535d8a6d103343.jpg,0.1726,0.1294,0.5139
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.2157,0.9193
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.2157,0.9166
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.1726,0.9141
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3883,0.1726,0.9079
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.2157,0.907
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.8931
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.1726,0.8929
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.1726,0.891
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.8888
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.1726,0.8861
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.2157,0.8793
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.8698
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.8678
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.1726,0.8607
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1726,0.856
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.8406
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1726,0.8392
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.8379
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.8369
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.2157,0.8257
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.8174
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.805
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.7905
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.7565
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.7195
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1294,0.7119
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.6872
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.2589,0.1294,0.6358
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.302,0.1726,0.58
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.1294,0.1294,0.5582
251015_020537_0000434625_CAM1_OK_bmp.rf.75c1022a6cdb421e26c231030e768b7d.jpg,0.3452,0.1726,0.5096
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.1726,0.9325
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1726,0.9167
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.2157,0.9075
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.1726,0.8995
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.1726,0.899
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3883,0.1726,0.8979
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.2157,0.8869
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.1726,0.8831
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1294,0.8764
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.2157,0.8733
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.2157,0.8688
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1726,0.8599
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1294,0.8584
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1726,0.8573
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.1726,0.8563
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1294,0.8541
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3883,0.2157,0.8429
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1726,0.8407
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1294,0.8361
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1294,0.823
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1294,0.7878
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1294,0.7826
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1294,0.7813
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1294,0.775
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1294,0.7625
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1294,0.7246
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3883,0.1726,0.7016
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.2589,0.1294,0.6566
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.3452,0.1726,0.5452
251015_020258_0000434184_CAM1_OK_bmp.rf.a3ba5da4a1892b11da33201893c93a2c.jpg,0.302,0.1726,0.5377
251010_163453_0000111341_CAM1_NG_bmp.rf.12b378d14fb80350640e1a15a85052a2.jpg,0.1294,0.1294,0.7081
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.1726,0.9307
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.2157,0.9041
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3883,0.1726,0.902
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.1726,0.9001
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.2157,0.8975
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8973
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3883,0.2157,0.8914
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.2157,0.89
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8863
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3883,0.2157,0.8834
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8728
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.1726,0.8715
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.2157,0.8629
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8413
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8402
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.2589,0.1294,0.8272
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8216
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.8197
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.2589,0.1294,0.8144
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.0863,0.8134
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1726,0.8124
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.2589,0.1294,0.8055
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3452,0.1726,0.8055
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.3883,0.2157,0.8002
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1726,0.77
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.7234
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.6815
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.2589,0.1726,0.6474
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.302,0.1294,0.6439
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.2589,0.1294,0.6312
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.2589,0.1294,0.5708
251010_201415_0000147527_CAM1_NG_bmp.rf.40e0540b1cdccbe3ba78c2f76d8f35aa.jpg,0.1294,0.1294,0.5562
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.2157,0.9201
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.2157,0.9165
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3883,0.1726,0.9131
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.1726,0.913
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.1726,0.9
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.1726,0.8991
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3883,0.2157,0.8941
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.2157,0.8826
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.1726,0.8801
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.8789
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.8729
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.1726,0.8728
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.8708
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.2157,0.8594
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1726,0.8548
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.8546
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.8529
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3452,0.1726,0.8456
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.8399
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1726,0.8263
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.8116
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.79
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.7877
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.7846
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1294,0.7752
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.7148
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.6931
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.302,0.1726,0.669
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.3883,0.1726,0.5553
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.1294,0.1294,0.5421
251015_020258_0000434183_CAM1_OK_bmp.rf.536961fbccf9367cefd720a1fbc3595a.jpg,0.2589,0.1294,0.5241
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.9387
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.932
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3883,0.2157,0.9317
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3883,0.2157,0.9254
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.9249
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.2157,0.9086
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.9046
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.9042
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.9024
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.902
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.1726,0.9018
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.9001
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8957
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.2157,0.8945
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.2589,0.1294,0.8873
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8846
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.2589,0.1294,0.8834
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.2589,0.1294,0.8801
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8743
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.3452,0.2157,0.8698
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8694
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8674
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8641
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8592
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8469
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.0863,0.8462
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.8237
251010_070225_0000043587_CAM1_NG_bmp.rf.79993113fcc267a0fec6ca2ffaeaf6e7.jpg,0.302,0.1294,0.7668
