image_name,class_name,r,g,b,Brightness,Width_in,Height_in,Confidence,hex_color
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,192,192,192,192.0,0.36,0.1575,0.829,#c0c0c0
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,173,173,173,173.0,0.36,0.2025,0.8262,#adadad
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,175,175,175,175.0,0.3375,0.18,0.8138,#afafaf
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,183,183,183,183.0,0.2925,0.1125,0.7648,#b7b7b7
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,188,188,188,188.0,0.3825,0.18,0.7011,#bcbcbc
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,179,179,179,179.0,0.27,0.09,0.6918,#b3b3b3
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,181,181,181,181.0,0.3375,0.1575,0.6697,#b5b5b5
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,181,181,181,181.0,0.27,0.1125,0.6678,#b5b5b5
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,187,187,187,187.0,0.27,0.09,0.6677,#bbbbbb
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,189,189,189,189.0,0.2925,0.1125,0.61,#bdbdbd
251107_232354_0000097804_CAM1_NG_bmp.rf.c296a9c6a948361b1194e6b35031df65.jpg,incorrect qblock,177,177,177,177.0,0.27,0.1125,0.5052,#b1b1b1
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,186,186,186,186.0,0.36,0.2025,0.8732,#bababa
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.18,0.8553,#b4b4b4
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,172,172,172,172.0,0.3375,0.18,0.8516,#acacac
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,165,165,165,165.0,0.36,0.18,0.8102,#a5a5a5
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,182,182,182,182.0,0.3375,0.1575,0.7823,#b6b6b6
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,191,191,191,191.0,0.36,0.18,0.7787,#bfbfbf
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,185,185,185,185.0,0.27,0.1125,0.7689,#b9b9b9
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,191,191,191,191.0,0.3825,0.18,0.7669,#bfbfbf
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,176,176,176,176.0,0.27,0.09,0.7506,#b0b0b0
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,192,192,192,192.0,0.27,0.1125,0.7293,#c0c0c0
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,185,185,185,185.0,0.27,0.09,0.6829,#b9b9b9
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,169,169,169,169.0,0.27,0.09,0.6502,#a9a9a9
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,182,182,182,182.0,0.27,0.1125,0.6177,#b6b6b6
251107_232410_0000097856_CAM1_NG_bmp.rf.b1dfd90d95c0e5b3b8757845a2460f79.jpg,incorrect qblock,185,185,185,185.0,0.27,0.1125,0.5693,#b9b9b9
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.8805,#585858
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.8463,#5a5a5a
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,78,78,78,78.0,0.36,0.18,0.8428,#4e4e4e
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,88,88,88,88.0,0.3825,0.2025,0.8424,#585858
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.8362,#545454
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,72,72,72,72.0,0.36,0.18,0.8317,#484848
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,77,77,77,77.0,0.36,0.18,0.8241,#4d4d4d
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,81,81,81,81.0,0.36,0.18,0.816,#515151
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,80,80,80,80.0,0.36,0.18,0.7987,#505050
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.7876,#5b5b5b
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,88,88,88,88.0,0.36,0.225,0.7771,#585858
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,82,82,82,82.0,0.36,0.18,0.7656,#525252
251010_115245_0000080403_CAM1_NG_bmp.rf.93ec6514ce342aa79ce6d0394413e236.jpg,qblock,75,75,75,75.0,0.36,0.2025,0.6629,#4b4b4b
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,182,182,182,182.0,0.36,0.2025,0.8876,#b6b6b6
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,183,183,183,183.0,0.3375,0.18,0.8531,#b7b7b7
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,162,162,162,162.0,0.36,0.18,0.8321,#a2a2a2
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,194,194,194,194.0,0.36,0.1575,0.8183,#c2c2c2
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,177,177,177,177.0,0.3375,0.18,0.7772,#b1b1b1
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,192,192,192,192.0,0.3825,0.2025,0.7619,#c0c0c0
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,183,183,183,183.0,0.27,0.09,0.7578,#b7b7b7
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,187,187,187,187.0,0.36,0.1575,0.704,#bbbbbb
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,175,175,175,175.0,0.27,0.09,0.7007,#afafaf
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,190,190,190,190.0,0.27,0.1125,0.6432,#bebebe
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,185,185,185,185.0,0.27,0.1125,0.6171,#b9b9b9
251107_232059_0000097223_CAM1_NG_bmp.rf.f52239db8cab447ff7d8e4eae0562544.jpg,incorrect qblock,191,191,191,191.0,0.2925,0.09,0.6033,#bfbfbf
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,93,93,93,93.0,0.3825,0.2025,0.9476,#5d5d5d
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.9264,#5b5b5b
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,81,81,81,81.0,0.36,0.2025,0.9155,#515151
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,83,83,83,83.0,0.36,0.2025,0.9109,#535353
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,86,86,86,86.0,0.36,0.2025,0.9077,#565656
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,83,83,83,83.0,0.36,0.2025,0.9044,#535353
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,81,81,81,81.0,0.3825,0.2025,0.8953,#515151
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,90,90,90,90.0,0.3825,0.2025,0.887,#5a5a5a
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,67,67,67,67.0,0.36,0.18,0.8833,#434343
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,74,74,74,74.0,0.36,0.2025,0.8797,#4a4a4a
251010_070214_0000043550_CAM1_NG_bmp.rf.537429902c6e6345d089eb5bda122c60.jpg,qblock,88,88,88,88.0,0.3825,0.2025,0.8648,#585858
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,79,79,79,79.0,0.36,0.18,0.9207,#4f4f4f
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.9193,#595959
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,84,84,84,84.0,0.36,0.18,0.9128,#545454
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,93,93,93,93.0,0.36,0.2025,0.9039,#5d5d5d
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,94,94,94,94.0,0.36,0.2025,0.8921,#5e5e5e
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,80,80,80,80.0,0.36,0.18,0.8822,#505050
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.8569,#585858
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.8361,#575757
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,93,93,93,93.0,0.36,0.2025,0.8145,#5d5d5d
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,82,82,82,82.0,0.36,0.2025,0.7644,#525252
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.7552,#585858
251010_124900_0000080534_CAM1_NG_bmp.rf.0e36d0f43861849a7c4691c210478bda.jpg,qblock,65,65,65,65.0,0.36,0.2025,0.747,#414141
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,92,92,92,92.0,0.36,0.2025,0.939,#5c5c5c
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,71,71,71,71.0,0.36,0.18,0.9302,#474747
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,77,77,77,77.0,0.36,0.18,0.9262,#4d4d4d
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.9221,#575757
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,85,85,85,85.0,0.36,0.2025,0.9206,#555555
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,77,77,77,77.0,0.36,0.18,0.9113,#4d4d4d
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,84,84,84,84.0,0.36,0.18,0.8965,#545454
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.8882,#585858
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,81,81,81,81.0,0.36,0.18,0.8859,#515151
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,86,86,86,86.0,0.36,0.18,0.8642,#565656
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,75,75,75,75.0,0.36,0.18,0.8596,#4b4b4b
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,83,83,83,83.0,0.36,0.18,0.805,#535353
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,64,64,64,64.0,0.36,0.18,0.6907,#404040
251010_125659_0000080846_CAM1_NG_bmp.rf.8d834304f1a8b2b8722beb1b2e171924.jpg,qblock,61,61,61,61.0,0.3375,0.18,0.569,#3d3d3d
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,187,187,187,187.0,0.36,0.2025,0.88,#bbbbbb
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,179,179,179,179.0,0.3375,0.18,0.8579,#b3b3b3
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,170,170,170,170.0,0.3375,0.18,0.8544,#aaaaaa
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,181,181,181,181.0,0.27,0.135,0.8111,#b5b5b5
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,164,164,164,164.0,0.36,0.2025,0.7958,#a4a4a4
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,188,188,188,188.0,0.3825,0.18,0.7953,#bcbcbc
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,190,190,190,190.0,0.3375,0.18,0.7727,#bebebe
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,182,182,182,182.0,0.27,0.09,0.7678,#b6b6b6
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,190,190,190,190.0,0.36,0.18,0.7356,#bebebe
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,188,188,188,188.0,0.2925,0.09,0.7246,#bcbcbc
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,187,187,187,187.0,0.27,0.1125,0.6966,#bbbbbb
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,180,180,180,180.0,0.27,0.1125,0.6693,#b4b4b4
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,171,171,171,171.0,0.27,0.09,0.6514,#ababab
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,185,185,185,185.0,0.27,0.1125,0.6239,#b9b9b9
251107_232123_0000097304_CAM1_NG_bmp.rf.0bf7624116fceef07f7f208404896682.jpg,incorrect qblock,179,179,179,179.0,0.27,0.1125,0.5325,#b3b3b3
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,83,83,83,83.0,0.3825,0.18,0.928,#535353
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,73,73,73,73.0,0.36,0.18,0.921,#494949
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,99,99,99,99.0,0.3825,0.2025,0.9193,#636363
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,88,88,88,88.0,0.36,0.18,0.909,#585858
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.9052,#5b5b5b
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,90,90,90,90.0,0.3825,0.18,0.904,#5a5a5a
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,89,89,89,89.0,0.36,0.18,0.9005,#595959
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,81,81,81,81.0,0.36,0.18,0.8951,#515151
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.8942,#5b5b5b
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,94,94,94,94.0,0.36,0.2025,0.8832,#5e5e5e
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,92,92,92,92.0,0.36,0.2025,0.8328,#5c5c5c
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,78,78,78,78.0,0.36,0.18,0.7902,#4e4e4e
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,68,68,68,68.0,0.36,0.18,0.6571,#444444
251010_125702_0000080857_CAM1_NG_bmp.rf.a9b33dd13e5233c4af446b269fb98c10.jpg,qblock,71,71,71,71.0,0.36,0.2025,0.623,#474747
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,81,81,81,81.0,0.36,0.18,0.9395,#515151
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,81,81,81,81.0,0.36,0.18,0.9341,#515151
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,78,78,78,78.0,0.36,0.18,0.9216,#4e4e4e
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,78,78,78,78.0,0.3825,0.18,0.9206,#4e4e4e
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,86,86,86,86.0,0.36,0.18,0.9077,#565656
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.8975,#5a5a5a
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,94,94,94,94.0,0.36,0.2025,0.8951,#5e5e5e
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.8941,#595959
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.888,#5b5b5b
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,82,82,82,82.0,0.3375,0.18,0.883,#525252
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,80,80,80,80.0,0.36,0.18,0.8517,#505050
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,92,92,92,92.0,0.36,0.18,0.8232,#5c5c5c
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,70,70,70,70.0,0.3375,0.2025,0.5527,#464646
251010_125651_0000080818_CAM1_NG_bmp.rf.3407e6fbcd9e86b6b457b0df16bc1525.jpg,qblock,72,72,72,72.0,0.36,0.2025,0.5454,#484848
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,177,177,177,177.0,0.36,0.18,0.887,#b1b1b1
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,176,176,176,176.0,0.3375,0.18,0.8777,#b0b0b0
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,180,180,180,180.0,0.36,0.2025,0.8225,#b4b4b4
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,163,163,163,163.0,0.36,0.18,0.81,#a3a3a3
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,186,186,186,186.0,0.36,0.2025,0.7818,#bababa
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,198,198,198,198.0,0.36,0.18,0.7639,#c6c6c6
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,187,187,187,187.0,0.3375,0.18,0.7548,#bbbbbb
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,188,188,188,188.0,0.2925,0.1125,0.7301,#bcbcbc
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,183,183,183,183.0,0.2925,0.09,0.7112,#b7b7b7
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,192,192,192,192.0,0.2925,0.1125,0.6876,#c0c0c0
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,172,172,172,172.0,0.27,0.1125,0.662,#acacac
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,181,181,181,181.0,0.27,0.1125,0.6594,#b5b5b5
251107_231831_0000096731_CAM1_NG_bmp.rf.7c73c41f8836cc552634426469214a95.jpg,incorrect qblock,194,194,194,194.0,0.27,0.135,0.5673,#c2c2c2
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,189,189,189,189.0,0.36,0.2025,0.889,#bdbdbd
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,175,175,175,175.0,0.3375,0.1575,0.8603,#afafaf
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,165,165,165,165.0,0.36,0.2025,0.8302,#a5a5a5
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,175,175,175,175.0,0.3375,0.18,0.8221,#afafaf
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,196,196,196,196.0,0.36,0.18,0.8074,#c4c4c4
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,190,190,190,190.0,0.3825,0.2025,0.7717,#bebebe
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,182,182,182,182.0,0.2925,0.1125,0.7446,#b6b6b6
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,186,186,186,186.0,0.3375,0.1575,0.7332,#bababa
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,175,175,175,175.0,0.2925,0.09,0.6991,#afafaf
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,194,194,194,194.0,0.2925,0.09,0.6893,#c2c2c2
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,180,180,180,180.0,0.2925,0.09,0.6699,#b4b4b4
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,180,180,180,180.0,0.27,0.1125,0.653,#b4b4b4
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,191,191,191,191.0,0.27,0.1125,0.5696,#bfbfbf
251107_231842_0000096768_CAM1_NG_bmp.rf.9ab23181022570981df21ab3cc593dc2.jpg,incorrect qblock,184,184,184,184.0,0.27,0.1125,0.5347,#b8b8b8
251015_020242_0000434130_CAM1_OK_bmp.rf.66569255a00c621759278061c82354a6.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.8894,#545454
251015_020242_0000434130_CAM1_OK_bmp.rf.66569255a00c621759278061c82354a6.jpg,qblock,78,78,78,78.0,0.36,0.2025,0.8851,#4e4e4e
251015_020242_0000434130_CAM1_OK_bmp.rf.66569255a00c621759278061c82354a6.jpg,qblock,83,83,83,83.0,0.3375,0.2025,0.8565,#535353
